+0001.0000000000000000,+0000.0000000000000000,+0000.0000000000000000,+0000.0000000000000000
+0000.9998989781556363,+0000.0001000216363378,+0000.0000010001830134,+0000.0000000000250125
+0000.9995959535446873,+0000.0004000461274216,+0000.0000039999277329,+0000.0000000004001582
+0000.9990910489155111,+0000.0008999522372219,+0000.0000089968218323,+0000.0000000020254346
+0000.9983844687931204,+0000.0015995379603236,+0000.0000159868467236,+0000.0000000063998324
+0000.9974764993958297,+0000.0024985206038536,+0000.0000249643804885,+0000.0000000156198281
+0000.9963675085186100,+0000.0035965369021332,+0000.0000359222019811,+0000.0000000323772756
+0000.9950579453831976,+0000.0048931431640076,+0000.0000488514960970,+0000.0000000599566978
+0000.9935483404550189,+0000.0063878154527931,+0000.0000637418602071,+0000.0000001022319808
+0000.9918393052270068,+0000.0080799497987685,+0000.0000805813117519,+0000.0000001636624728
+0000.9899315319703952,+0000.0099688624441243,+0000.0000993562969898,+0000.0000002492884908
+0000.9878257934525962,+0000.0120537901202695,+0000.0001200517008961,+0000.0000003647262382
+0000.9855229426222742,+0000.0143338903573835,+0000.0001426508582045,+0000.0000005161621377
+0000.9830239122617451,+0000.0168082418260862,+0000.0001671355655856,+0000.0000007103465830
+0000.9803297146068445,+0000.0194758447110881,+0000.0001934860949524,+0000.0000009545871149
+0000.9774414409344198,+0000.0223356211166670,+0000.0002216812078874,+0000.0000012567410258
+0000.9743602611176148,+0000.0253864155038067,+0000.0002516981711787,+0000.0000016252073997
+0000.9710874231491297,+0000.0286269951588201,+0000.0002835127734582,+0000.0000020689185919
+0000.9676242526326508,+0000.0320560506932642,+0000.0003170993429283,+0000.0000025973311564
+0000.9639721522426590,+0000.0356721965749448,+0000.0003524307661688,+0000.0000032204162272
+0000.9601326011528371,+0000.0394739716897936,+0000.0003894785080092,+0000.0000039486493599
+0000.9561071544333115,+0000.0434598399343891,+0000.0004282126324554,+0000.0000047929998438
+0000.9518974424169743,+0000.0476281908388801,+0000.0004686018246566,+0000.0000057649194889
+0000.9475051700351441,+0000.0519773402200570,+0000.0005106134138986,+0000.0000068763309001
+0000.9429321161228401,+0000.0565055308643063,+0000.0005542133976090,+0000.0000081396152443
+0000.9381801326939512,+0000.0612109332401684,+0000.0005993664663578,+0000.0000095675995224
+0000.9332511441865988,+0000.0660916462402094,+0000.0006460360298385,+0000.0000111735433530
+0000.9281471466790017,+0000.0711456979519046,+0000.0006941842438130,+0000.0000129711252805
+0000.9228702070761629,+0000.0763710464572189,+0000.0007437720380016,+0000.0000149744286165
+0000.9174224622677138,+0000.0817655806605589,+0000.0007947591449019,+0000.0000171979268251
+0000.9118061182572584,+0000.0873271211447594,+0000.0008471041295172,+0000.0000196564684647
+0000.9060234492635740,+0000.0930534210547552,+0000.0009007644199746,+0000.0000223652616959
+0000.9000767967940383,+0000.0989421670085781,+0000.0009556963390147,+0000.0000253398583687
+0000.8939685686906597,+0000.1049909800353083,+0000.0010118551363314,+0000.0000285961377004
